Date,Parameter,Value
6/11/2014 12:00:00 AM,Discharge,7.44
6/11/2014 12:00:00 AM,Level,1.431
6/12/2014 12:00:00 AM,Discharge,6.8
6/12/2014 12:00:00 AM,Level,1.391
6/13/2014 12:00:00 AM,Discharge,6.29
6/13/2014 12:00:00 AM,Level,1.357
6/14/2014 12:00:00 AM,Discharge,5.87
6/14/2014 12:00:00 AM,Level,1.329
6/15/2014 12:00:00 AM,Discharge,5.66
6/15/2014 12:00:00 AM,Level,1.315
6/16/2014 12:00:00 AM,Discharge,5.64
6/16/2014 12:00:00 AM,Level,1.314
6/17/2014 12:00:00 AM,Discharge,5.87
6/17/2014 12:00:00 AM,Level,1.33
6/18/2014 12:00:00 AM,Discharge,6.14
6/18/2014 12:00:00 AM,Level,1.348
6/19/2014 12:00:00 AM,Discharge,6.12
6/19/2014 12:00:00 AM,Level,1.346
6/20/2014 12:00:00 AM,Discharge,5.8
6/20/2014 12:00:00 AM,Level,1.325
6/21/2014 12:00:00 AM,Discharge,5.32
6/21/2014 12:00:00 AM,Level,1.291
6/22/2014 12:00:00 AM,Discharge,4.69
6/22/2014 12:00:00 AM,Level,1.245
6/23/2014 12:00:00 AM,Discharge,4.44
6/23/2014 12:00:00 AM,Level,1.226
6/24/2014 12:00:00 AM,Discharge,4.37
6/24/2014 12:00:00 AM,Level,1.221
6/25/2014 12:00:00 AM,Discharge,4.69
6/25/2014 12:00:00 AM,Level,1.245
6/26/2014 12:00:00 AM,Discharge,4.58
6/26/2014 12:00:00 AM,Level,1.237
6/27/2014 12:00:00 AM,Discharge,4.71
6/27/2014 12:00:00 AM,Level,1.247
6/28/2014 12:00:00 AM,Discharge,4.62
6/28/2014 12:00:00 AM,Level,1.24
6/29/2014 12:00:00 AM,Discharge,4.33
6/29/2014 12:00:00 AM,Level,1.217
6/30/2014 12:00:00 AM,Discharge,4.03
6/30/2014 12:00:00 AM,Level,1.194
7/1/2014 12:00:00 AM,Discharge,3.71
7/1/2014 12:00:00 AM,Level,1.168
7/2/2014 12:00:00 AM,Discharge,3.44
7/2/2014 12:00:00 AM,Level,1.145
7/3/2014 12:00:00 AM,Discharge,3.17
7/3/2014 12:00:00 AM,Level,1.121
7/4/2014 12:00:00 AM,Discharge,2.91
7/4/2014 12:00:00 AM,Level,1.098
7/5/2014 12:00:00 AM,Discharge,2.71
7/5/2014 12:00:00 AM,Level,1.078
7/6/2014 12:00:00 AM,Discharge,2.56
7/6/2014 12:00:00 AM,Level,1.063
7/7/2014 12:00:00 AM,Discharge,2.42
7/7/2014 12:00:00 AM,Level,1.05
7/8/2014 12:00:00 AM,Discharge,2.24
7/8/2014 12:00:00 AM,Level,1.03
7/9/2014 12:00:00 AM,Discharge,2.08
7/9/2014 12:00:00 AM,Level,1.012
7/10/2014 12:00:00 AM,Discharge,1.92
7/10/2014 12:00:00 AM,Level,0.995
7/11/2014 12:00:00 AM,Discharge,1.78
7/11/2014 12:00:00 AM,Level,0.978
7/12/2014 12:00:00 AM,Discharge,1.63
7/12/2014 12:00:00 AM,Level,0.961
7/13/2014 12:00:00 AM,Discharge,1.51
7/13/2014 12:00:00 AM,Level,0.946
7/14/2014 12:00:00 AM,Discharge,1.4
7/14/2014 12:00:00 AM,Level,0.932
7/15/2014 12:00:00 AM,Discharge,1.31
7/15/2014 12:00:00 AM,Level,0.92
7/16/2014 12:00:00 AM,Discharge,1.22
7/16/2014 12:00:00 AM,Level,0.907
7/17/2014 12:00:00 AM,Discharge,1.14
7/17/2014 12:00:00 AM,Level,0.896
7/18/2014 12:00:00 AM,Discharge,1.07
7/18/2014 12:00:00 AM,Level,0.886
7/19/2014 12:00:00 AM,Discharge,1.03
7/19/2014 12:00:00 AM,Level,0.881
7/20/2014 12:00:00 AM,Discharge,1.02
7/20/2014 12:00:00 AM,Level,0.879
7/21/2014 12:00:00 AM,Discharge,1.02
7/21/2014 12:00:00 AM,Level,0.878
7/22/2014 12:00:00 AM,Discharge,0.963
7/22/2014 12:00:00 AM,Level,0.87
7/23/2014 12:00:00 AM,Discharge,1.06
7/23/2014 12:00:00 AM,Level,0.884
7/24/2014 12:00:00 AM,Discharge,1.25
7/24/2014 12:00:00 AM,Level,0.912
7/25/2014 12:00:00 AM,Discharge,1.21
7/25/2014 12:00:00 AM,Level,0.906
7/26/2014 12:00:00 AM,Discharge,1.07
7/26/2014 12:00:00 AM,Level,0.887
7/27/2014 12:00:00 AM,Discharge,0.993
7/27/2014 12:00:00 AM,Level,0.875
7/28/2014 12:00:00 AM,Discharge,0.948
7/28/2014 12:00:00 AM,Level,0.868
7/29/2014 12:00:00 AM,Discharge,0.867
7/29/2014 12:00:00 AM,Level,0.855
7/30/2014 12:00:00 AM,Discharge,0.837
7/30/2014 12:00:00 AM,Level,0.851
7/31/2014 12:00:00 AM,Discharge,0.818
7/31/2014 12:00:00 AM,Level,0.847
8/1/2014 12:00:00 AM,Discharge,0.784
8/1/2014 12:00:00 AM,Level,0.842
8/2/2014 12:00:00 AM,Discharge,0.765
8/2/2014 12:00:00 AM,Level,0.839
8/3/2014 12:00:00 AM,Discharge,0.765
8/3/2014 12:00:00 AM,Level,0.839
8/4/2014 12:00:00 AM,Discharge,0.818
8/4/2014 12:00:00 AM,Level,0.847
8/5/2014 12:00:00 AM,Discharge,0.772
8/5/2014 12:00:00 AM,Level,0.84
8/6/2014 12:00:00 AM,Discharge,0.759
8/6/2014 12:00:00 AM,Level,0.838
8/7/2014 12:00:00 AM,Discharge,0.74
8/7/2014 12:00:00 AM,Level,0.835
8/8/2014 12:00:00 AM,Discharge,0.736
8/8/2014 12:00:00 AM,Level,0.834
8/9/2014 12:00:00 AM,Discharge,0.721
8/9/2014 12:00:00 AM,Level,0.832
8/10/2014 12:00:00 AM,Discharge,0.704
8/10/2014 12:00:00 AM,Level,0.829
8/11/2014 12:00:00 AM,Discharge,0.682
8/11/2014 12:00:00 AM,Level,0.826
8/12/2014 12:00:00 AM,Discharge,0.678
8/12/2014 12:00:00 AM,Level,0.825
8/13/2014 12:00:00 AM,Discharge,0.691
8/13/2014 12:00:00 AM,Level,0.828
8/14/2014 12:00:00 AM,Discharge,0.709
8/14/2014 12:00:00 AM,Level,0.831
8/15/2014 12:00:00 AM,Discharge,0.771
8/15/2014 12:00:00 AM,Level,0.842
8/16/2014 12:00:00 AM,Discharge,0.728
8/16/2014 12:00:00 AM,Level,0.835
8/17/2014 12:00:00 AM,Discharge,0.698
8/17/2014 12:00:00 AM,Level,0.831
8/18/2014 12:00:00 AM,Discharge,0.676
8/18/2014 12:00:00 AM,Level,0.827
8/19/2014 12:00:00 AM,Discharge,0.676
8/19/2014 12:00:00 AM,Level,0.828
8/20/2014 12:00:00 AM,Discharge,0.84
8/20/2014 12:00:00 AM,Level,0.855
8/21/2014 12:00:00 AM,Discharge,0.721
8/21/2014 12:00:00 AM,Level,0.836
8/22/2014 12:00:00 AM,Discharge,0.677
8/22/2014 12:00:00 AM,Level,0.829
8/23/2014 12:00:00 AM,Discharge,0.653
8/23/2014 12:00:00 AM,Level,0.825
8/24/2014 12:00:00 AM,Discharge,0.627
8/24/2014 12:00:00 AM,Level,0.821
8/25/2014 12:00:00 AM,Discharge,0.609
8/25/2014 12:00:00 AM,Level,0.819
8/26/2014 12:00:00 AM,Discharge,0.595
8/26/2014 12:00:00 AM,Level,0.816
8/27/2014 12:00:00 AM,Discharge,0.57
8/27/2014 12:00:00 AM,Level,0.812
8/28/2014 12:00:00 AM,Discharge,0.616
8/28/2014 12:00:00 AM,Level,0.821
8/29/2014 12:00:00 AM,Discharge,0.626
8/29/2014 12:00:00 AM,Level,0.823
8/30/2014 12:00:00 AM,Discharge,0.615
8/30/2014 12:00:00 AM,Level,0.821
8/31/2014 12:00:00 AM,Discharge,0.667
8/31/2014 12:00:00 AM,Level,0.831
9/1/2014 12:00:00 AM,Discharge,0.631
9/1/2014 12:00:00 AM,Level,0.825
9/2/2014 12:00:00 AM,Discharge,0.634
9/2/2014 12:00:00 AM,Level,0.826
9/3/2014 12:00:00 AM,Discharge,0.632
9/3/2014 12:00:00 AM,Level,0.826
9/4/2014 12:00:00 AM,Discharge,0.691
9/4/2014 12:00:00 AM,Level,0.836
9/5/2014 12:00:00 AM,Discharge,0.752
9/5/2014 12:00:00 AM,Level,0.847
9/6/2014 12:00:00 AM,Discharge,0.731
9/6/2014 12:00:00 AM,Level,0.844
9/7/2014 12:00:00 AM,Discharge,0.715
9/7/2014 12:00:00 AM,Level,0.842
9/8/2014 12:00:00 AM,Discharge,0.722
9/8/2014 12:00:00 AM,Level,0.843
9/9/2014 12:00:00 AM,Discharge,0.724
9/9/2014 12:00:00 AM,Level,0.844
9/10/2014 12:00:00 AM,Discharge,0.73
9/10/2014 12:00:00 AM,Level,0.845
9/11/2014 12:00:00 AM,Discharge,0.725
9/11/2014 12:00:00 AM,Level,0.845
9/12/2014 12:00:00 AM,Discharge,0.723
9/12/2014 12:00:00 AM,Level,0.845
9/13/2014 12:00:00 AM,Discharge,0.711
9/13/2014 12:00:00 AM,Level,0.843
9/14/2014 12:00:00 AM,Discharge,0.682
9/14/2014 12:00:00 AM,Level,0.839
9/15/2014 12:00:00 AM,Discharge,0.664
9/15/2014 12:00:00 AM,Level,0.836
9/16/2014 12:00:00 AM,Discharge,0.654
9/16/2014 12:00:00 AM,Level,0.835
9/17/2014 12:00:00 AM,Discharge,0.666
9/17/2014 12:00:00 AM,Level,0.837
9/18/2014 12:00:00 AM,Discharge,0.71
9/18/2014 12:00:00 AM,Level,0.845
9/19/2014 12:00:00 AM,Discharge,0.706
9/19/2014 12:00:00 AM,Level,0.844
9/20/2014 12:00:00 AM,Discharge,0.727
9/20/2014 12:00:00 AM,Level,0.848
9/21/2014 12:00:00 AM,Discharge,0.769
9/21/2014 12:00:00 AM,Level,0.855
9/22/2014 12:00:00 AM,Discharge,0.787
9/22/2014 12:00:00 AM,Level,0.858
9/23/2014 12:00:00 AM,Discharge,0.801
9/23/2014 12:00:00 AM,Level,0.86
9/24/2014 12:00:00 AM,Discharge,0.813
9/24/2014 12:00:00 AM,Level,0.862
9/25/2014 12:00:00 AM,Discharge,0.823
9/25/2014 12:00:00 AM,Level,0.863
9/26/2014 12:00:00 AM,Discharge,0.82
9/26/2014 12:00:00 AM,Level,0.863
9/27/2014 12:00:00 AM,Discharge,0.811
9/27/2014 12:00:00 AM,Level,0.861
9/28/2014 12:00:00 AM,Discharge,0.808
9/28/2014 12:00:00 AM,Level,0.861
9/29/2014 12:00:00 AM,Discharge,0.804
9/29/2014 12:00:00 AM,Level,0.86
9/30/2014 12:00:00 AM,Discharge,0.848
9/30/2014 12:00:00 AM,Level,0.867
10/1/2014 12:00:00 AM,Discharge,0.823
10/1/2014 12:00:00 AM,Level,0.863
10/2/2014 12:00:00 AM,Discharge,0.81
10/2/2014 12:00:00 AM,Level,0.861
10/3/2014 12:00:00 AM,Discharge,0.786
10/3/2014 12:00:00 AM,Level,0.858
10/4/2014 12:00:00 AM,Discharge,0.775
10/4/2014 12:00:00 AM,Level,0.856
10/5/2014 12:00:00 AM,Discharge,0.761
10/5/2014 12:00:00 AM,Level,0.854
10/6/2014 12:00:00 AM,Discharge,0.76
10/6/2014 12:00:00 AM,Level,0.854
10/7/2014 12:00:00 AM,Discharge,0.759
10/7/2014 12:00:00 AM,Level,0.853
10/8/2014 12:00:00 AM,Discharge,0.735
10/8/2014 12:00:00 AM,Level,0.85
10/9/2014 12:00:00 AM,Discharge,0.721
10/9/2014 12:00:00 AM,Level,0.847
10/10/2014 12:00:00 AM,Discharge,0.714
10/10/2014 12:00:00 AM,Level,0.846
10/11/2014 12:00:00 AM,Discharge,0.713
10/11/2014 12:00:00 AM,Level,0.846
10/12/2014 12:00:00 AM,Discharge,0.718
10/12/2014 12:00:00 AM,Level,0.847
10/13/2014 12:00:00 AM,Discharge,0.725
10/13/2014 12:00:00 AM,Level,0.848
10/14/2014 12:00:00 AM,Discharge,0.717
10/14/2014 12:00:00 AM,Level,0.847
10/15/2014 12:00:00 AM,Discharge,0.703
10/15/2014 12:00:00 AM,Level,0.844
10/16/2014 12:00:00 AM,Discharge,0.685
10/16/2014 12:00:00 AM,Level,0.841
10/17/2014 12:00:00 AM,Discharge,0.696
10/17/2014 12:00:00 AM,Level,0.843
10/18/2014 12:00:00 AM,Discharge,0.716
10/18/2014 12:00:00 AM,Level,0.847
10/19/2014 12:00:00 AM,Discharge,0.716
10/19/2014 12:00:00 AM,Level,0.846
10/20/2014 12:00:00 AM,Discharge,0.721
10/20/2014 12:00:00 AM,Level,0.847
10/21/2014 12:00:00 AM,Discharge,0.722
10/21/2014 12:00:00 AM,Level,0.848
10/22/2014 12:00:00 AM,Discharge,0.73
10/22/2014 12:00:00 AM,Level,0.849
10/23/2014 12:00:00 AM,Discharge,0.768
10/23/2014 12:00:00 AM,Level,0.855
10/24/2014 12:00:00 AM,Discharge,0.734
10/24/2014 12:00:00 AM,Level,0.849
10/25/2014 12:00:00 AM,Discharge,0.707
10/25/2014 12:00:00 AM,Level,0.845
10/26/2014 12:00:00 AM,Discharge,0.755
10/26/2014 12:00:00 AM,Level,0.853
10/27/2014 12:00:00 AM,Discharge,0.69
10/27/2014 12:00:00 AM,Level,0.842
10/28/2014 12:00:00 AM,Discharge,0.645
10/28/2014 12:00:00 AM,Level,0.835
10/29/2014 12:00:00 AM,Discharge,0.646
10/29/2014 12:00:00 AM,Level,0.835
10/30/2014 12:00:00 AM,Discharge,0.664
10/30/2014 12:00:00 AM,Level,0.838
10/31/2014 12:00:00 AM,Discharge,0.682
10/31/2014 12:00:00 AM,Level,0.841
11/1/2014 12:00:00 AM,Discharge,0.679
11/1/2014 12:00:00 AM,Level,0.84
11/2/2014 12:00:00 AM,Discharge,0.634
11/2/2014 12:00:00 AM,Level,0.833
11/3/2014 12:00:00 AM,Discharge,0.613
11/3/2014 12:00:00 AM,Level,0.829
11/4/2014 12:00:00 AM,Discharge,0.586
11/4/2014 12:00:00 AM,Level,0.824
11/5/2014 12:00:00 AM,Discharge,0.553
11/5/2014 12:00:00 AM,Level,0.818
11/6/2014 12:00:00 AM,Discharge,0.517
11/6/2014 12:00:00 AM,Level,0.811
11/7/2014 12:00:00 AM,Discharge,0.481
11/7/2014 12:00:00 AM,Level,0.805
11/8/2014 12:00:00 AM,Discharge,0.457
11/8/2014 12:00:00 AM,Level,0.8
11/9/2014 12:00:00 AM,Discharge,0.441
11/9/2014 12:00:00 AM,Level,0.797
11/10/2014 12:00:00 AM,Discharge,0.427
11/10/2014 12:00:00 AM,Level,0.794
11/11/2014 12:00:00 AM,Discharge,0.38
11/11/2014 12:00:00 AM,Level,0.784
11/12/2014 12:00:00 AM,Discharge,0.359
11/12/2014 12:00:00 AM,Level,0.81
11/13/2014 12:00:00 AM,Discharge,0.338
11/13/2014 12:00:00 AM,Level,0.885
11/14/2014 12:00:00 AM,Discharge,0.333
11/14/2014 12:00:00 AM,Level,0.918
11/15/2014 12:00:00 AM,Discharge,0.332
11/15/2014 12:00:00 AM,Level,0.957
11/16/2014 12:00:00 AM,Discharge,0.331
11/16/2014 12:00:00 AM,Level,0.962
11/17/2014 12:00:00 AM,Discharge,0.33
11/17/2014 12:00:00 AM,Level,1.033
11/18/2014 12:00:00 AM,Discharge,0.331
11/18/2014 12:00:00 AM,Level,1.124
11/19/2014 12:00:00 AM,Discharge,0.333
11/19/2014 12:00:00 AM,Level,0.83
11/20/2014 12:00:00 AM,Discharge,0.333
11/20/2014 12:00:00 AM,Level,0.77
11/21/2014 12:00:00 AM,Discharge,0.334
11/21/2014 12:00:00 AM,Level,0.769
11/22/2014 12:00:00 AM,Discharge,0.351
11/22/2014 12:00:00 AM,Level,0.772
11/23/2014 12:00:00 AM,Discharge,0.342
11/23/2014 12:00:00 AM,Level,0.769
11/24/2014 12:00:00 AM,Discharge,0.35
11/24/2014 12:00:00 AM,Level,0.77
11/25/2014 12:00:00 AM,Discharge,0.372
11/25/2014 12:00:00 AM,Level,0.774
11/26/2014 12:00:00 AM,Discharge,0.42
11/26/2014 12:00:00 AM,Level,0.784
11/27/2014 12:00:00 AM,Discharge,0.419
11/27/2014 12:00:00 AM,Level,0.783
11/28/2014 12:00:00 AM,Discharge,0.422
11/28/2014 12:00:00 AM,Level,0.811
11/29/2014 12:00:00 AM,Discharge,0.376
11/29/2014 12:00:00 AM,Level,0.944
11/30/2014 12:00:00 AM,Discharge,0.38
11/30/2014 12:00:00 AM,Level,1.004
12/1/2014 12:00:00 AM,Discharge,0.386
12/1/2014 12:00:00 AM,Level,1.112
12/2/2014 12:00:00 AM,Discharge,0.394
12/2/2014 12:00:00 AM,Level,1.104
12/3/2014 12:00:00 AM,Discharge,0.403
12/3/2014 12:00:00 AM,Level,1.132
12/4/2014 12:00:00 AM,Discharge,0.411
12/4/2014 12:00:00 AM,Level,1.117
12/5/2014 12:00:00 AM,Discharge,0.419
12/5/2014 12:00:00 AM,Level,1.088
12/6/2014 12:00:00 AM,Discharge,0.425
12/6/2014 12:00:00 AM,Level,1.01
12/7/2014 12:00:00 AM,Discharge,0.428
12/7/2014 12:00:00 AM,Level,0.867
12/8/2014 12:00:00 AM,Discharge,0.433
12/8/2014 12:00:00 AM,Level,0.78
12/9/2014 12:00:00 AM,Discharge,0.633
12/9/2014 12:00:00 AM,Level,0.818
12/10/2014 12:00:00 AM,Discharge,0.561
12/10/2014 12:00:00 AM,Level,0.805
12/11/2014 12:00:00 AM,Discharge,0.584
12/11/2014 12:00:00 AM,Level,0.809
12/12/2014 12:00:00 AM,Discharge,0.565
12/12/2014 12:00:00 AM,Level,0.806
12/13/2014 12:00:00 AM,Discharge,0.529
12/13/2014 12:00:00 AM,Level,0.799
12/14/2014 12:00:00 AM,Discharge,0.506
12/14/2014 12:00:00 AM,Level,0.794
12/15/2014 12:00:00 AM,Discharge,0.49
12/15/2014 12:00:00 AM,Level,0.791
12/16/2014 12:00:00 AM,Discharge,0.476
12/16/2014 12:00:00 AM,Level,0.788
12/17/2014 12:00:00 AM,Discharge,0.475
12/17/2014 12:00:00 AM,Level,0.788
12/18/2014 12:00:00 AM,Discharge,0.472
12/18/2014 12:00:00 AM,Level,0.788
12/19/2014 12:00:00 AM,Discharge,0.475
12/19/2014 12:00:00 AM,Level,0.788
12/20/2014 12:00:00 AM,Discharge,0.476
12/20/2014 12:00:00 AM,Level,0.789
12/21/2014 12:00:00 AM,Discharge,0.479
12/21/2014 12:00:00 AM,Level,0.789
12/22/2014 12:00:00 AM,Discharge,0.468
12/22/2014 12:00:00 AM,Level,0.787
12/23/2014 12:00:00 AM,Discharge,0.468
12/23/2014 12:00:00 AM,Level,0.787
12/24/2014 12:00:00 AM,Discharge,0.468
12/24/2014 12:00:00 AM,Level,0.787
12/25/2014 12:00:00 AM,Discharge,0.464
12/25/2014 12:00:00 AM,Level,0.786
12/26/2014 12:00:00 AM,Discharge,0.46
12/26/2014 12:00:00 AM,Level,0.785
12/27/2014 12:00:00 AM,Discharge,0.461
12/27/2014 12:00:00 AM,Level,0.786
12/28/2014 12:00:00 AM,Discharge,0.461
12/28/2014 12:00:00 AM,Level,0.785
12/29/2014 12:00:00 AM,Discharge,0.411
12/29/2014 12:00:00 AM,Level,0.835
12/30/2014 12:00:00 AM,Discharge,0.403
12/30/2014 12:00:00 AM,Level,0.973
12/31/2014 12:00:00 AM,Discharge,0.394
12/31/2014 12:00:00 AM,Level,0.996
1/1/2015 12:00:00 AM,Discharge,0.394
1/1/2015 12:00:00 AM,Level,0.969
1/2/2015 12:00:00 AM,Discharge,0.394
1/2/2015 12:00:00 AM,Level,1.002
1/3/2015 12:00:00 AM,Discharge,0.407
1/3/2015 12:00:00 AM,Level,1.009
1/4/2015 12:00:00 AM,Discharge,0.42
1/4/2015 12:00:00 AM,Level,0.988
1/5/2015 12:00:00 AM,Discharge,0.428
1/5/2015 12:00:00 AM,Level,1.101
1/6/2015 12:00:00 AM,Discharge,0.436
1/6/2015 12:00:00 AM,Level,1.124
1/7/2015 12:00:00 AM,Discharge,0.45
1/7/2015 12:00:00 AM,Level,1.072
1/8/2015 12:00:00 AM,Discharge,0.443
1/8/2015 12:00:00 AM,Level,0.797
1/9/2015 12:00:00 AM,Discharge,0.443
1/9/2015 12:00:00 AM,Level,0.782
1/10/2015 12:00:00 AM,Discharge,0.444
1/10/2015 12:00:00 AM,Level,0.782
1/11/2015 12:00:00 AM,Discharge,0.443
1/11/2015 12:00:00 AM,Level,0.782
1/12/2015 12:00:00 AM,Discharge,0.444
1/12/2015 12:00:00 AM,Level,0.782
1/13/2015 12:00:00 AM,Discharge,0.448
1/13/2015 12:00:00 AM,Level,0.783
1/14/2015 12:00:00 AM,Discharge,0.449
1/14/2015 12:00:00 AM,Level,0.783
1/15/2015 12:00:00 AM,Discharge,0.452
1/15/2015 12:00:00 AM,Level,0.784
1/16/2015 12:00:00 AM,Discharge,0.462
1/16/2015 12:00:00 AM,Level,0.786
1/17/2015 12:00:00 AM,Discharge,0.466
1/17/2015 12:00:00 AM,Level,0.786
1/18/2015 12:00:00 AM,Discharge,0.486
1/18/2015 12:00:00 AM,Level,0.791
1/19/2015 12:00:00 AM,Discharge,0.482
1/19/2015 12:00:00 AM,Level,0.79
1/20/2015 12:00:00 AM,Discharge,0.478
1/20/2015 12:00:00 AM,Level,0.789
1/21/2015 12:00:00 AM,Discharge,0.483
1/21/2015 12:00:00 AM,Level,0.79
1/22/2015 12:00:00 AM,Discharge,0.487
1/22/2015 12:00:00 AM,Level,0.791
1/23/2015 12:00:00 AM,Discharge,0.489
1/23/2015 12:00:00 AM,Level,0.791
1/24/2015 12:00:00 AM,Discharge,0.49
1/24/2015 12:00:00 AM,Level,0.791
1/25/2015 12:00:00 AM,Discharge,0.492
1/25/2015 12:00:00 AM,Level,0.792
1/26/2015 12:00:00 AM,Discharge,0.494
1/26/2015 12:00:00 AM,Level,0.792
1/27/2015 12:00:00 AM,Discharge,0.493
1/27/2015 12:00:00 AM,Level,0.792
1/28/2015 12:00:00 AM,Discharge,0.487
1/28/2015 12:00:00 AM,Level,0.791
1/29/2015 12:00:00 AM,Discharge,0.486
1/29/2015 12:00:00 AM,Level,0.79
1/30/2015 12:00:00 AM,Discharge,0.485
1/30/2015 12:00:00 AM,Level,0.79
1/31/2015 12:00:00 AM,Discharge,0.485
1/31/2015 12:00:00 AM,Level,0.79
2/1/2015 12:00:00 AM,Discharge,0.495
2/1/2015 12:00:00 AM,Level,0.792
2/2/2015 12:00:00 AM,Discharge,0.5
2/2/2015 12:00:00 AM,Level,0.793
2/3/2015 12:00:00 AM,Discharge,0.495
2/3/2015 12:00:00 AM,Level,0.792
2/4/2015 12:00:00 AM,Discharge,0.49
2/4/2015 12:00:00 AM,Level,0.791
2/5/2015 12:00:00 AM,Discharge,0.505
2/5/2015 12:00:00 AM,Level,0.794
2/6/2015 12:00:00 AM,Discharge,0.571
2/6/2015 12:00:00 AM,Level,0.807
2/7/2015 12:00:00 AM,Discharge,0.595
2/7/2015 12:00:00 AM,Level,0.811
2/8/2015 12:00:00 AM,Discharge,0.582
2/8/2015 12:00:00 AM,Level,0.809
2/9/2015 12:00:00 AM,Discharge,0.605
2/9/2015 12:00:00 AM,Level,0.813
2/10/2015 12:00:00 AM,Discharge,0.652
2/10/2015 12:00:00 AM,Level,0.822
2/11/2015 12:00:00 AM,Discharge,0.641
2/11/2015 12:00:00 AM,Level,0.82
2/12/2015 12:00:00 AM,Discharge,0.631
2/12/2015 12:00:00 AM,Level,0.818
2/13/2015 12:00:00 AM,Discharge,0.708
2/13/2015 12:00:00 AM,Level,0.831
2/14/2015 12:00:00 AM,Discharge,0.849
2/14/2015 12:00:00 AM,Level,0.855
2/15/2015 12:00:00 AM,Discharge,0.76
2/15/2015 12:00:00 AM,Level,0.84
2/16/2015 12:00:00 AM,Discharge,0.738
2/16/2015 12:00:00 AM,Level,0.836
2/17/2015 12:00:00 AM,Discharge,0.737
2/17/2015 12:00:00 AM,Level,0.836
2/18/2015 12:00:00 AM,Discharge,0.733
2/18/2015 12:00:00 AM,Level,0.836
2/19/2015 12:00:00 AM,Discharge,0.718
2/19/2015 12:00:00 AM,Level,0.833
2/20/2015 12:00:00 AM,Discharge,0.714
2/20/2015 12:00:00 AM,Level,0.832
2/21/2015 12:00:00 AM,Discharge,0.708
2/21/2015 12:00:00 AM,Level,0.831
2/22/2015 12:00:00 AM,Discharge,0.706
2/22/2015 12:00:00 AM,Level,0.831
2/23/2015 12:00:00 AM,Discharge,0.715
2/23/2015 12:00:00 AM,Level,0.832
2/24/2015 12:00:00 AM,Discharge,0.724
2/24/2015 12:00:00 AM,Level,0.834
2/25/2015 12:00:00 AM,Discharge,0.729
2/25/2015 12:00:00 AM,Level,0.835
2/26/2015 12:00:00 AM,Discharge,0.738
2/26/2015 12:00:00 AM,Level,0.836
2/27/2015 12:00:00 AM,Discharge,0.746
2/27/2015 12:00:00 AM,Level,0.838
2/28/2015 12:00:00 AM,Discharge,0.746
2/28/2015 12:00:00 AM,Level,0.838
3/1/2015 12:00:00 AM,Discharge,0.752
3/1/2015 12:00:00 AM,Level,0.839
3/2/2015 12:00:00 AM,Discharge,0.752
3/2/2015 12:00:00 AM,Level,0.839
3/3/2015 12:00:00 AM,Discharge,0.737
3/3/2015 12:00:00 AM,Level,0.836
3/4/2015 12:00:00 AM,Discharge,0.743
3/4/2015 12:00:00 AM,Level,0.839
3/5/2015 12:00:00 AM,Discharge,0.757
3/5/2015 12:00:00 AM,Level,0.84
3/6/2015 12:00:00 AM,Discharge,0.754
3/6/2015 12:00:00 AM,Level,0.839
3/7/2015 12:00:00 AM,Discharge,0.755
3/7/2015 12:00:00 AM,Level,0.839
3/8/2015 12:00:00 AM,Discharge,0.76
3/8/2015 12:00:00 AM,Level,0.84
3/9/2015 12:00:00 AM,Discharge,0.765
3/9/2015 12:00:00 AM,Level,0.841
3/10/2015 12:00:00 AM,Discharge,0.784
3/10/2015 12:00:00 AM,Level,0.844
3/11/2015 12:00:00 AM,Discharge,0.805
3/11/2015 12:00:00 AM,Level,0.848
3/12/2015 12:00:00 AM,Discharge,0.844
3/12/2015 12:00:00 AM,Level,0.854
3/13/2015 12:00:00 AM,Discharge,0.869
3/13/2015 12:00:00 AM,Level,0.858
3/14/2015 12:00:00 AM,Discharge,0.961
3/14/2015 12:00:00 AM,Level,0.872
3/15/2015 12:00:00 AM,Discharge,1.19
3/15/2015 12:00:00 AM,Level,0.905
3/16/2015 12:00:00 AM,Discharge,1.22
3/16/2015 12:00:00 AM,Level,0.909
3/17/2015 12:00:00 AM,Discharge,1.31
3/17/2015 12:00:00 AM,Level,0.922
3/18/2015 12:00:00 AM,Discharge,1.42
3/18/2015 12:00:00 AM,Level,0.936
3/19/2015 12:00:00 AM,Discharge,1.57
3/19/2015 12:00:00 AM,Level,0.955
3/20/2015 12:00:00 AM,Discharge,1.73
3/20/2015 12:00:00 AM,Level,0.974
3/21/2015 12:00:00 AM,Discharge,1.9
3/21/2015 12:00:00 AM,Level,0.994
3/22/2015 12:00:00 AM,Discharge,1.99
3/22/2015 12:00:00 AM,Level,1.004
3/23/2015 12:00:00 AM,Discharge,2.07
3/23/2015 12:00:00 AM,Level,1.013
3/24/2015 12:00:00 AM,Discharge,2.12
3/24/2015 12:00:00 AM,Level,1.018
3/25/2015 12:00:00 AM,Discharge,2.18
3/25/2015 12:00:00 AM,Level,1.025
3/26/2015 12:00:00 AM,Discharge,2.4
3/26/2015 12:00:00 AM,Level,1.047
3/27/2015 12:00:00 AM,Discharge,2.74
3/27/2015 12:00:00 AM,Level,1.082
3/28/2015 12:00:00 AM,Discharge,3.18
3/28/2015 12:00:00 AM,Level,1.122
